,SE1,SE2,SE3,SE4
2000-08-05 15:00:00+00:00,148800.755,595438.104,406975.688,368377.479
2000-08-05 16:00:00+00:00,129670.565,477531.995,342322.255,293342.577
2000-08-05 17:00:00+00:00,138205.801,457425.057,268653.01,256006.451
2000-08-05 18:00:00+00:00,84606.718,386177.783,228715.631,242002.516
2000-08-05 19:00:00+00:00,87464.926,371286.128,192524.258,228846.416
2000-08-05 20:00:00+00:00,85409.186,432591.612,166171.092,211561.085
2000-08-05 21:00:00+00:00,76408.075,503343.388,180536.55,229782.802
2000-08-05 22:00:00+00:00,81977.484,492254.062,197611.531,245344.468
2000-08-05 23:00:00+00:00,84896.772,425880.461,232120.233,255154.664
2000-08-06 00:00:00+00:00,87814.478,363821.344,242952.996,235593.422
2000-08-06 01:00:00+00:00,75045.74,288282.692,216636.075,204669.308
2000-08-06 02:00:00+00:00,72718.22,241517.512,169975.019,188853.345
2000-08-06 03:00:00+00:00,59185.15,198242.497,130528.735,162855.325
2000-08-06 04:00:00+00:00,52131.14,145473.045,87720.78,98427.631
2000-08-06 05:00:00+00:00,35687.77,97536.167,64687.106,66966.36
2000-08-06 06:00:00+00:00,10712.67,57051.223,56169.2,19279.82
2000-08-06 07:00:00+00:00,2435.318,27151.285,49006.036,6328.035
2000-08-06 08:00:00+00:00,9915.616,26827.234,52243.383,14219.385
2000-08-06 09:00:00+00:00,28140.932,50751.093,66651.408,35069.665
2000-08-06 10:00:00+00:00,24224.295,80745.131,81835.278,56028.476
2000-08-06 11:00:00+00:00,19801.936,90410.563,95299.218,80953.885
2000-08-06 12:00:00+00:00,15507.41,119323.349,110459.157,118626.225
2000-08-06 13:00:00+00:00,15436.707,124286.103,105166.402,182793.037
2000-08-06 14:00:00+00:00,19511.599,113879.187,101426.79,218183.405
2000-08-06 15:00:00+00:00,27224.539,106349.848,95449.813,265228.352
2000-08-06 16:00:00+00:00,27611.644,94385.124,78954.418,289108.181
2000-08-06 17:00:00+00:00,21468.909,93386.507,73291.918,290162.478
2000-08-06 18:00:00+00:00,22176.736,78063.202,61932.304,252706.556
2000-08-06 19:00:00+00:00,42339.516,124919.518,102964.308,253714.663
2000-08-06 20:00:00+00:00,84698.731,204886.277,202637.162,398036.048
2000-08-06 21:00:00+00:00,125049.091,271418.728,386510.697,499645.169
2000-08-06 22:00:00+00:00,152559.692,344059.79,561952.925,591155.595
2000-08-06 23:00:00+00:00,156183.856,394559.621,688445.235,605029.004
2000-08-07 00:00:00+00:00,153998.483,435792.609,750400.785,570888.917
2000-08-07 01:00:00+00:00,136264.225,435516.889,756395.807,612835.634
2000-08-07 02:00:00+00:00,108655.612,466648.502,803987.586,609612.254
2000-08-07 03:00:00+00:00,76618.291,462071.809,845593.676,592092.913
2000-08-07 04:00:00+00:00,74114.19,437774.871,831005.662,613215.424
2000-08-07 05:00:00+00:00,79742.492,404624.892,736283.386,630579.12
2000-08-07 06:00:00+00:00,71021.282,366166.185,552198.415,525759.545
2000-08-07 07:00:00+00:00,49195.652,289558.841,369587.879,447784.37
2000-08-07 08:00:00+00:00,54907.388,293632.873,290137.332,514148.368
2000-08-07 09:00:00+00:00,80903.745,369506.072,407741.953,688664.128
2000-08-07 10:00:00+00:00,104709.685,556754.543,643230.085,840827.419
2000-08-07 11:00:00+00:00,136238.44,658242.81,912729.626,869901.309
2000-08-07 12:00:00+00:00,168440.727,799929.07,967056.841,850231.694
2000-08-07 13:00:00+00:00,177419.762,839740.113,872081.447,748201.516
2000-08-07 14:00:00+00:00,204056.189,920349.395,802870.196,665722.372
2000-08-07 15:00:00+00:00,201384.986,977433.237,722120.021,532214.928
2000-08-07 16:00:00+00:00,184863.138,852464.097,806554.609,477596.207
2000-08-07 17:00:00+00:00,245633.018,937954.504,785841.62,389993.921
2000-08-07 18:00:00+00:00,272145.765,1190810.015,783460.175,288987.593
2000-08-07 19:00:00+00:00,302040.519,1080017.167,797899.82,319411.376
2000-08-07 20:00:00+00:00,277634.072,1169732.981,806449.266,280736.694
2000-08-07 21:00:00+00:00,321356.412,1241467.788,887744.781,389045.342
2000-08-07 22:00:00+00:00,327153.003,1318334.661,1000783.902,233600.822
2000-08-07 23:00:00+00:00,329523.764,1385763.958,1005466.101,303361.668
2000-08-08 00:00:00+00:00,259733.106,1318776.644,887958.14,342868.025
2000-08-08 01:00:00+00:00,267673.937,1198029.876,817271.643,287626.057
2000-08-08 02:00:00+00:00,267353.345,1130815.247,688518.034,183174.668
2000-08-08 03:00:00+00:00,243095.041,1146758.21,610764.602,181957.069
2000-08-08 04:00:00+00:00,246652.33,1234755.786,577964.946,164219.192
2000-08-08 05:00:00+00:00,279692.151,1192738.289,533585.276,141068.067
2000-08-08 06:00:00+00:00,268939.587,1131878.847,434563.196,85075.098
2000-08-08 07:00:00+00:00,260204.771,856084.805,471454.015,52084.949
2000-08-08 08:00:00+00:00,302877.092,665545.987,514815.945,41851.275
2000-08-08 09:00:00+00:00,330714.063,549190.616,493943.564,67503.98
2000-08-08 10:00:00+00:00,351248.693,473002.546,490948.056,74918.624
2000-08-08 11:00:00+00:00,374573.186,431752.908,442925.484,74698.745
2000-08-08 12:00:00+00:00,404241.474,306505.159,382344.808,73755.326
2000-08-08 13:00:00+00:00,372430.337,263572.078,361513.342,93783.698
2000-08-08 14:00:00+00:00,337092.827,245743.449,327920.266,119477.201
2000-08-08 15:00:00+00:00,333317.988,252827.486,258691.871,127047.135
2000-08-08 16:00:00+00:00,287848.244,196405.177,204576.496,121770.494
2000-08-08 17:00:00+00:00,231743.349,152385.902,158029.588,107772.988
2000-08-08 18:00:00+00:00,193023.3,146744.84,118405.055,114818.686
2000-08-08 19:00:00+00:00,171963.79,160515.219,107434.108,182674.772
2000-08-08 20:00:00+00:00,196713.468,180347.26,121539.874,316531.319
2000-08-08 21:00:00+00:00,160416.167,229431.348,169344.408,534492.914
2000-08-08 22:00:00+00:00,143070.166,257037.206,327963.448,724535.334
2000-08-08 23:00:00+00:00,136654.715,284681.712,533874.867,730007.12
2000-08-09 00:00:00+00:00,133137.924,264278.727,670642.617,599080.584
2000-08-09 01:00:00+00:00,93831.641,274396.178,814520.074,494453.203
2000-08-09 02:00:00+00:00,64126.104,281749.823,909233.061,553478.044
2000-08-09 03:00:00+00:00,67879.328,408525.971,880892.03,632839.358
2000-08-09 04:00:00+00:00,86655.494,470099.118,923358.677,757157.008
2000-08-09 05:00:00+00:00,93742.822,515164.461,966226.361,970881.133
2000-08-09 06:00:00+00:00,87628.3,478359.185,1034159.735,1128871.951
2000-08-09 07:00:00+00:00,92920.31,511844.764,1219974.031,1157668.931
2000-08-09 08:00:00+00:00,85885.33,629061.943,1336223.405,1224787.33
2000-08-09 09:00:00+00:00,73222.68,613588.697,1515146.969,1249582.34
2000-08-09 10:00:00+00:00,79821.61,675563.28,1627665.538,1251471.832
2000-08-09 11:00:00+00:00,80645.15,816976.184,1741394.395,1276828.476
2000-08-09 12:00:00+00:00,95143.9,1043944.571,1801789.618,1281740.483
2000-08-09 13:00:00+00:00,134865.136,1169687.836,1891713.466,1239585.277
2000-08-09 14:00:00+00:00,167300.003,1188277.719,1935970.702,1216415.161
2000-08-09 15:00:00+00:00,213651.72,1185531.518,1935394.933,1124690.298
2000-08-09 16:00:00+00:00,243208.648,1224066.83,1930961.053,1108373.546
2000-08-09 17:00:00+00:00,262894.005,1245412.78,1929583.833,1051110.953
2000-08-09 18:00:00+00:00,286601.598,1309597.407,1868262.568,931294.716
2000-08-09 19:00:00+00:00,287029.034,1526423.462,1785595.623,678651.937
2000-08-09 20:00:00+00:00,297879.009,1670349.271,1742994.036,582048.534
2000-08-09 21:00:00+00:00,280939.323,1704540.051,1702477.616,543941.747
2000-08-09 22:00:00+00:00,293458.787,1750126.168,1641649.846,529782.449
2000-08-09 23:00:00+00:00,280349.606,1729640.956,1574562.205,547308.462
2000-08-10 00:00:00+00:00,298794.706,1683859.723,1460460.372,508724.915
2000-08-10 01:00:00+00:00,274571.183,1703417.502,1377183.163,497742.198
2000-08-10 02:00:00+00:00,307222.286,1708675.082,1299301.462,461410.301
2000-08-10 03:00:00+00:00,339685.606,1755521.128,1195689.662,438036.682
2000-08-10 04:00:00+00:00,362922.03,1780011.333,1071246.59,426826.155
2000-08-10 05:00:00+00:00,354862.5,1780428.123,890063.474,406097.097
2000-08-10 06:00:00+00:00,357815.722,1799010.583,613397.557,378899.86
2000-08-10 07:00:00+00:00,373310.808,1837916.02,446757.145,349377.429
2000-08-10 08:00:00+00:00,385904.389,1769204.471,388766.787,426751.464
2000-08-10 09:00:00+00:00,406803.51,1741979.522,350866.165,505676.049
2000-08-10 10:00:00+00:00,409136.17,1697979.733,305871.968,653926.415
2000-08-10 11:00:00+00:00,404584.242,1621576.08,296102.664,614481.138
2000-08-10 12:00:00+00:00,414473.585,1469519.69,354007.057,566526.98
2000-08-10 13:00:00+00:00,422458.902,1388782.949,296612.493,608958.6
2000-08-10 14:00:00+00:00,419309.067,1285162.581,349797.609,704556.905
2000-08-10 15:00:00+00:00,419383.83,1160770.203,324680.893,636863.048
2000-08-10 16:00:00+00:00,429582.285,1015500.709,254443.379,532178.901
2000-08-10 17:00:00+00:00,424601.152,865798.334,197161.632,427650.911
2000-08-10 18:00:00+00:00,423378.539,711531.649,151245.758,339239.745
2000-08-10 19:00:00+00:00,413224.862,635941.327,144144.026,380998.058
2000-08-10 20:00:00+00:00,395587.296,633598.974,81675.128,553870.834
2000-08-10 21:00:00+00:00,381030.699,726215.922,72756.795,626735.207
2000-08-10 22:00:00+00:00,390232.827,791354.463,120446.97,696021.829
2000-08-10 23:00:00+00:00,400536.859,803770.367,205083.48,786338.971
2000-08-11 00:00:00+00:00,379531.714,840862.306,278143.183,872339.232
2000-08-11 01:00:00+00:00,384674.79,897292.808,347249.739,951801.156
2000-08-11 02:00:00+00:00,363108.289,932062.951,503297.681,1014481.472
2000-08-11 03:00:00+00:00,354600.358,899783.785,565858.315,1004606.858
2000-08-11 04:00:00+00:00,334071.142,941570.652,615780.331,1002351.851
2000-08-11 05:00:00+00:00,271255.536,883114.921,718201.026,984721.286
2000-08-11 06:00:00+00:00,203183.679,761659.241,762152.926,1026833.882
2000-08-11 07:00:00+00:00,185493.36,751063.49,763821.111,1061649.684
2000-08-11 08:00:00+00:00,202769.39,776818.847,838120.424,1096027.862
2000-08-11 09:00:00+00:00,193168.126,770469.615,921666.769,1093134.785
2000-08-11 10:00:00+00:00,182688.358,819226.452,998750.893,1081838.195
2000-08-11 11:00:00+00:00,169557.548,861175.886,1024400.786,1069605.123
2000-08-11 12:00:00+00:00,170387.394,879226.918,1025712.04,1087502.731
2000-08-11 13:00:00+00:00,172441.756,900413.5,959802.595,951223.151
2000-08-11 14:00:00+00:00,164451.228,965562.44,895682.647,887845.843
2000-08-11 15:00:00+00:00,180597.546,979679.92,792222.072,824416.679
2000-08-11 16:00:00+00:00,160552.866,1010781.837,684015.426,673877.408
2000-08-11 17:00:00+00:00,147385.081,1084317.714,539122.721,492820.161
2000-08-11 18:00:00+00:00,164828.433,1076593.622,441340.815,393836.99
2000-08-11 19:00:00+00:00,178380.85,1133205.882,390858.217,294219.063
2000-08-11 20:00:00+00:00,216209.674,1257441.948,387039.931,233354.453
2000-08-11 21:00:00+00:00,228478.241,1302935.344,384103.088,190602.145
2000-08-11 22:00:00+00:00,253257.177,1352311.891,419150.551,156127.882
2000-08-11 23:00:00+00:00,283769.847,1386294.589,373308.011,152283.22
2000-08-12 00:00:00+00:00,275172.387,1371577.887,400372.465,138222.789
2000-08-12 01:00:00+00:00,264846.286,1347048.601,352598.403,149308.503
2000-08-12 02:00:00+00:00,268224.721,1385539.687,395599.812,140143.896
2000-08-12 03:00:00+00:00,270187.61,1344325.155,381019.287,102228.06
2000-08-12 04:00:00+00:00,294314.535,1245698.604,353826.15,91552.9
2000-08-12 05:00:00+00:00,300791.572,1211648.775,328349.023,102291.338
2000-08-12 06:00:00+00:00,279084.131,1093794.026,225927.602,93970.263
2000-08-12 07:00:00+00:00,274813.975,1033133.233,129390.345,84768.291
2000-08-12 08:00:00+00:00,239653.326,995853.488,88578.185,84832.94
2000-08-12 09:00:00+00:00,236256.358,862282.389,71019.588,93879.376
2000-08-12 10:00:00+00:00,212203.516,730012.185,80305.346,100367.687
2000-08-12 11:00:00+00:00,196100.664,660130.268,108310.649,105321.802
2000-08-12 12:00:00+00:00,191155.419,620783.17,113018.315,101917.04
2000-08-12 13:00:00+00:00,177141.468,635943.517,105355.17,100617.282
2000-08-12 14:00:00+00:00,178574.229,667570.432,98373.224,87613.46
2000-08-12 15:00:00+00:00,176251.39,597237.727,87041.003,99583.419
2000-08-12 16:00:00+00:00,142579.511,568703.162,93580.607,123197.452
2000-08-12 17:00:00+00:00,143717.477,588741.461,90645.753,135922.161
2000-08-12 18:00:00+00:00,127901.646,528724.819,92669.419,156689.062
2000-08-12 19:00:00+00:00,143712.125,470951.351,139460.21,157422.419
2000-08-12 20:00:00+00:00,156379.252,479920.873,208326.794,176087.33
2000-08-12 21:00:00+00:00,149126.105,497111.279,261271.506,216507.228
2000-08-12 22:00:00+00:00,119115.895,481419.465,304133.14,224888.055
2000-08-12 23:00:00+00:00,82667.732,472935.17,324029.76,182164.046
2000-08-13 00:00:00+00:00,75367.85,436832.606,304964.298,202008.067
2000-08-13 01:00:00+00:00,77705.774,365988.668,297803.787,209909.029
2000-08-13 02:00:00+00:00,65527.023,327458.915,314697.178,240907.092
2000-08-13 03:00:00+00:00,51900.292,309838.454,323597.679,240776.73
2000-08-13 04:00:00+00:00,34988.392,267507.358,341461.795,253246.882
2000-08-13 05:00:00+00:00,16389.225,199602.34,286734.467,290546.749
2000-08-13 06:00:00+00:00,3646.244,103306.696,230972.324,308433.428
2000-08-13 07:00:00+00:00,671.15,39883.17,223573.15,309970.111
2000-08-13 08:00:00+00:00,814.23,17776.617,237355.064,297845.079
2000-08-13 09:00:00+00:00,314.38,8388.199,233378.982,295723.056
2000-08-13 10:00:00+00:00,558.06,6101.529,264204.393,292658.421
2000-08-13 11:00:00+00:00,1038.046,7067.764,240003.153,261135.651
2000-08-13 12:00:00+00:00,966.432,7523.958,208509.77,212577.48
2000-08-13 13:00:00+00:00,888.51,13198.818,214305.242,193631.688
2000-08-13 14:00:00+00:00,1144.66,25409.585,215952.864,173793.614
2000-08-13 15:00:00+00:00,1827.243,40080.703,201983.25,165186.491
2000-08-13 16:00:00+00:00,4894.248,65037.898,188749.697,150757.999
2000-08-13 17:00:00+00:00,6308.49,83810.924,180198.312,169956.905
2000-08-13 18:00:00+00:00,7006.437,100360.066,158876.903,217020.616
2000-08-13 19:00:00+00:00,6230.831,148963.565,136067.588,214174.197
2000-08-13 20:00:00+00:00,8212.184,241765.9,121801.562,224518.575
2000-08-13 21:00:00+00:00,8597.87,299069.863,123648.756,255274.962
2000-08-13 22:00:00+00:00,6052.121,349183.863,102630.133,234216.98
2000-08-13 23:00:00+00:00,9689.742,391532.114,67688.383,211065.083
2000-08-14 00:00:00+00:00,9975.089,402757.581,72225.464,212414.435
2000-08-14 01:00:00+00:00,16470.423,420649.575,61299.154,194662.956
2000-08-14 02:00:00+00:00,15717.345,384005.51,45660.77,212048.584
2000-08-14 03:00:00+00:00,12984.644,360416.669,45398.667,251991.932
2000-08-14 04:00:00+00:00,17705.938,323119.38,42051.959,231477.106
2000-08-14 05:00:00+00:00,18668.171,293679.875,34662.866,207272.983
2000-08-14 06:00:00+00:00,14197.203,265350.236,30045.012,199474.489
2000-08-14 07:00:00+00:00,11701.814,187016.907,24117.779,228349.01
2000-08-14 08:00:00+00:00,23550.569,140025.685,45612.596,215075.666
2000-08-14 09:00:00+00:00,30576.883,168036.73,70459.232,154640.455
2000-08-14 10:00:00+00:00,45113.336,207097.136,96323.293,152417.146
2000-08-14 11:00:00+00:00,41020.983,220463.061,117693.376,156821.991
2000-08-14 12:00:00+00:00,43607.231,233225.306,114840.035,167598.638
2000-08-14 13:00:00+00:00,59088.958,257267.757,133971.093,172540.172
2000-08-14 14:00:00+00:00,84517.882,307172.148,179718.006,165469.938
2000-08-14 15:00:00+00:00,83490.304,386628.348,247720.958,170457.449
2000-08-14 16:00:00+00:00,85311.566,405924.229,222104.834,157435.416
2000-08-14 17:00:00+00:00,86688.294,443273.284,204538.588,120618.282
2000-08-14 18:00:00+00:00,116800.07,537802.456,192414.149,77416.322
2000-08-14 19:00:00+00:00,170693.969,763070.812,249787.047,71168.262
2000-08-14 20:00:00+00:00,244592.158,1007782.001,356388.086,102115.113
2000-08-14 21:00:00+00:00,265871.754,1163435.868,483805.739,136148.74
2000-08-14 22:00:00+00:00,280492.209,1121001.137,598460.034,142621.483
2000-08-14 23:00:00+00:00,277525.656,1020571.327,661827.193,180973.929
2000-08-15 00:00:00+00:00,311588.472,997834.415,633769.537,179470.255
2000-08-15 01:00:00+00:00,278390.038,1014272.306,589101.726,135902.286
2000-08-15 02:00:00+00:00,270741.911,1102721.042,574707.242,96181.765
2000-08-15 03:00:00+00:00,270884.187,1159601.671,567558.251,101604.93
2000-08-15 04:00:00+00:00,250693.382,1169699.666,555301.417,105339.974
2000-08-15 05:00:00+00:00,247262.415,1163343.27,606502.285,127328.973
2000-08-15 06:00:00+00:00,206728.777,1156584.671,519949.571,119756.259
2000-08-15 07:00:00+00:00,207810.699,1071320.05,528309.399,94041.303
2000-08-15 08:00:00+00:00,201684.483,1059942.233,564561.852,123875.656
2000-08-15 09:00:00+00:00,237241.419,1033723.153,664417.573,198442.519
2000-08-15 10:00:00+00:00,273714.904,1055173.326,729100.842,287828.706
2000-08-15 11:00:00+00:00,311169.942,1155449.595,822296.691,374487.462
2000-08-15 12:00:00+00:00,325072.559,1141918.936,868031.227,444959.927
2000-08-15 13:00:00+00:00,324700.189,1124341.124,914623.255,541667.668
2000-08-15 14:00:00+00:00,343502.621,1155455.967,982097.476,603794.346
2000-08-15 15:00:00+00:00,332249.747,1306239.975,999073.259,606161.669
2000-08-15 16:00:00+00:00,350488.612,1361874.89,945000.914,562370.286
2000-08-15 17:00:00+00:00,369418.623,1404450.541,946394.272,529976.772
2000-08-15 18:00:00+00:00,373787.747,1486172.338,1057404.56,448551.481
2000-08-15 19:00:00+00:00,371067.686,1570032.475,1176583.204,423663.582
2000-08-15 20:00:00+00:00,370723.481,1726458.513,1253382.005,473571.646
2000-08-15 21:00:00+00:00,389753.038,1839467.683,1298244.452,487309.425
2000-08-15 22:00:00+00:00,400559.54,1828386.01,1300476.788,437929.966
2000-08-15 23:00:00+00:00,413334.897,1781842.818,1303148.075,409509.94
2000-08-16 00:00:00+00:00,437987.397,1844286.259,1198053.587,373320.414
2000-08-16 01:00:00+00:00,462413.106,1876898.357,1078056.432,345990.595
2000-08-16 02:00:00+00:00,461217.072,1864697.716,1002801.394,321430.972
2000-08-16 03:00:00+00:00,452525.558,1812906.085,938638.094,297131.302
2000-08-16 04:00:00+00:00,467896.375,1715118.615,866024.375,301036.443
2000-08-16 05:00:00+00:00,454942.868,1591678.971,801907.733,270090.214
2000-08-16 06:00:00+00:00,436121.154,1527593.786,744798.517,184152.688
2000-08-16 07:00:00+00:00,429336.603,1523607.697,680878.4,143083.85
2000-08-16 08:00:00+00:00,409647.779,1428909.869,718840.153,152262.405
2000-08-16 09:00:00+00:00,397414.585,1422760.441,802331.534,177595.553
2000-08-16 10:00:00+00:00,372262.522,1463568.833,912804.002,205189.955
2000-08-16 11:00:00+00:00,341477.336,1444177.724,944408.967,239265.645
2000-08-16 12:00:00+00:00,357680.444,1400544.509,918241.195,277308.639
2000-08-16 13:00:00+00:00,316278.838,1523071.222,952806.119,308625.015
2000-08-16 14:00:00+00:00,261469.255,1532094.052,1020014.857,353539.008
2000-08-16 15:00:00+00:00,288219.665,1442427.676,1031096.68,398599.375
2000-08-16 16:00:00+00:00,322499.877,1253081.232,1034967.029,341199.546
2000-08-16 17:00:00+00:00,308472.697,1170044.098,879920.294,218990.239
2000-08-16 18:00:00+00:00,219719.731,991242.75,729616.743,174966.274
2000-08-16 19:00:00+00:00,192776.205,1073053.859,661838.637,126681.142
2000-08-16 20:00:00+00:00,178052.219,1006081.982,731687.788,89072.644
2000-08-16 21:00:00+00:00,188135.913,787550.443,805599.352,86445.362
2000-08-16 22:00:00+00:00,206477.08,666483.232,854744.336,89722.848
2000-08-16 23:00:00+00:00,204785.09,608712.394,866268.43,88383.329
2000-08-17 00:00:00+00:00,182184.089,589924.817,867840.458,105481.107
2000-08-17 01:00:00+00:00,153109.992,550020.127,824885.39,117138.119
2000-08-17 02:00:00+00:00,157259.462,471672.066,762109.407,155989.924
2000-08-17 03:00:00+00:00,116611.236,462561.426,760548.692,177271.366
2000-08-17 04:00:00+00:00,118688.014,510408.703,744027.485,169706.522
2000-08-17 05:00:00+00:00,88396.248,488845.242,721358.8,160294.817
2000-08-17 06:00:00+00:00,53392.791,466689.443,684554.275,152124.811
2000-08-17 07:00:00+00:00,44400.693,438894.861,728023.278,116928.836
2000-08-17 08:00:00+00:00,55848.789,537098.329,996524.385,166555.606
2000-08-17 09:00:00+00:00,89176.536,838448.683,1251233.895,279170.21
2000-08-17 10:00:00+00:00,152370.616,1132097.238,1335513.038,359665.62
2000-08-17 11:00:00+00:00,204411.382,1387177.309,1412554.338,411000.307
2000-08-17 12:00:00+00:00,262138.083,1518151.179,1498512.732,490620.658
2000-08-17 13:00:00+00:00,316087.249,1447865.683,1577602.533,578992.57
2000-08-17 14:00:00+00:00,344634.036,1445701.916,1672107.195,637104.385
2000-08-17 15:00:00+00:00,346865.69,1394909.748,1719340.556,644045.436
2000-08-17 16:00:00+00:00,376920.064,1454938.119,1724395.201,619507.956
2000-08-17 17:00:00+00:00,333949.766,1570595.406,1716602.237,626864.027
2000-08-17 18:00:00+00:00,344902.122,1671208.113,1705127.082,604667.865
2000-08-17 19:00:00+00:00,384588.197,1700594.441,1670668.969,625493.606
2000-08-17 20:00:00+00:00,396483.174,1753162.319,1678225.214,687396.204
2000-08-17 21:00:00+00:00,387994.941,1665579.59,1628479.855,769226.089
2000-08-17 22:00:00+00:00,370150.196,1601596.395,1602150.571,818170.097
2000-08-17 23:00:00+00:00,380570.122,1289024.875,1573961.22,808530.778
2000-08-18 00:00:00+00:00,368295.99,1029823.792,1531491.46,737360.946
2000-08-18 01:00:00+00:00,322758.795,1151287.447,1411915.216,695467.079
2000-08-18 02:00:00+00:00,331823.985,1255564.139,1373537.05,657245.97
2000-08-18 03:00:00+00:00,378823.729,1462861.719,1406584.589,630517.024
2000-08-18 04:00:00+00:00,389631.492,1501686.427,1389622.084,568286.222
2000-08-18 05:00:00+00:00,416140.071,1485407.735,1245562.727,492003.089
2000-08-18 06:00:00+00:00,397309.314,1336901.744,1061064.737,441489.169
2000-08-18 07:00:00+00:00,404142.208,1296529.832,970425.142,427139.443
2000-08-18 08:00:00+00:00,413986.262,1323732.618,901440.669,419956.628
2000-08-18 09:00:00+00:00,428346.995,1408283.007,818238.588,405730.869
2000-08-18 10:00:00+00:00,451594.882,1438708.834,763140.282,376609.362
2000-08-18 11:00:00+00:00,466260.341,1484343.139,757165.348,335082.236
2000-08-18 12:00:00+00:00,471824.985,1463314.302,788400.576,312333.071
2000-08-18 13:00:00+00:00,471890.967,1437658.459,802072.993,299210.11
2000-08-18 14:00:00+00:00,472790.501,1417127.883,838987.404,291427.564
2000-08-18 15:00:00+00:00,469889.389,1334847.005,750985.632,250705.652
2000-08-18 16:00:00+00:00,490159.274,1188526.822,613230.197,218504.713
2000-08-18 17:00:00+00:00,482029.921,1141487.897,510095.096,223015.273
2000-08-18 18:00:00+00:00,458003.455,1105209.303,401534.99,226318.569
2000-08-18 19:00:00+00:00,452639.904,1134535.772,386308.284,217115.354
2000-08-18 20:00:00+00:00,422963.283,1144971.257,337819.01,210930.788
2000-08-18 21:00:00+00:00,425295.26,1117539.342,310103.748,227272.486
2000-08-18 22:00:00+00:00,423292.755,1122530.713,310394.67,299708.354
2000-08-18 23:00:00+00:00,422607.171,1090982.104,293819.495,373267.229
2000-08-19 00:00:00+00:00,405675.856,1016052.487,244454.651,415375.528
2000-08-19 01:00:00+00:00,404422.855,973266.013,224827.575,503442.103
2000-08-19 02:00:00+00:00,384347.316,1090403.394,324744.986,560320.523
2000-08-19 03:00:00+00:00,372239.228,1102719.545,336075.756,528259.483
2000-08-19 04:00:00+00:00,355826.692,1001863.694,302530.029,481873.557
2000-08-19 05:00:00+00:00,323820.235,885136.461,299434.624,440180.643
2000-08-19 06:00:00+00:00,260828.393,764233.696,285767.752,450628.361
2000-08-19 07:00:00+00:00,221222.005,564226.199,223509.851,455172.768
2000-08-19 08:00:00+00:00,221300.007,582155.847,192643.945,457000.783
2000-08-19 09:00:00+00:00,201200.454,542104.595,207428.682,535457.081
2000-08-19 10:00:00+00:00,182814.87,490702.497,192743.465,652918.463
2000-08-19 11:00:00+00:00,153897.674,450937.445,258264.773,697756.928
2000-08-19 12:00:00+00:00,129775.07,423497.826,317526.572,768195.097
2000-08-19 13:00:00+00:00,154862.96,449258.433,400260.176,826520.28
2000-08-19 14:00:00+00:00,154562.332,489117.591,498859.985,868327.417
2000-08-19 15:00:00+00:00,149353.792,504606.242,620887.863,854035.942
2000-08-19 16:00:00+00:00,156501.163,589078.819,614234.934,850597.225
2000-08-19 17:00:00+00:00,110538.884,663340.168,587305.315,797502.646
2000-08-19 18:00:00+00:00,136423.827,765059.784,509461.286,641764.924
2000-08-19 19:00:00+00:00,199805.969,916767.193,526930.714,533294.217
2000-08-19 20:00:00+00:00,255133.307,1140516.319,555645.965,527106.989
2000-08-19 21:00:00+00:00,273786.165,1326830.477,607122.876,550849.123
2000-08-19 22:00:00+00:00,271274.579,1393154.18,663003.631,561535.024
2000-08-19 23:00:00+00:00,259983.415,1437758.646,640502.554,541238.91
2000-08-20 00:00:00+00:00,236123.722,1350053.103,661471.96,486631.18
2000-08-20 01:00:00+00:00,239038.497,1434439.043,636605.318,440336.454
2000-08-20 02:00:00+00:00,243092.367,1410347.785,639833.466,362097.351
2000-08-20 03:00:00+00:00,257357.134,1366430.347,589554.747,271706.616
2000-08-20 04:00:00+00:00,284066.057,1348747.638,574009.366,224408.266
2000-08-20 05:00:00+00:00,274089.272,1370906.389,509049.519,197556.343
2000-08-20 06:00:00+00:00,231561.181,1215711.934,297034.792,131588.667
2000-08-20 07:00:00+00:00,198946.637,1188726.062,196880.213,74072.175
2000-08-20 08:00:00+00:00,197429.666,1357672.703,157667.254,57324.452
2000-08-20 09:00:00+00:00,192054.132,1288144.514,140235.772,59730.867
2000-08-20 10:00:00+00:00,204449.304,1305017.834,120704.096,64438.817
2000-08-20 11:00:00+00:00,204271.025,1287413.074,132620.648,75629.633
2000-08-20 12:00:00+00:00,192927.842,1266639.399,144228.328,100250.685
2000-08-20 13:00:00+00:00,205919.284,1219746.601,144417.141,152868.801
2000-08-20 14:00:00+00:00,209423.609,1196465.212,146683.114,176309.432
2000-08-20 15:00:00+00:00,201585.344,1163043.461,134850.686,176755.917
2000-08-20 16:00:00+00:00,216824.656,1016226.294,96189.423,146792.967
2000-08-20 17:00:00+00:00,223997.258,830874.678,69520.651,110777.0
2000-08-20 18:00:00+00:00,185008.77,650617.441,58773.389,83256.126
2000-08-20 19:00:00+00:00,267435.881,621642.271,69577.989,72031.977
2000-08-20 20:00:00+00:00,276473.192,728395.186,90895.6,66280.871
2000-08-20 21:00:00+00:00,281580.427,680403.237,108393.63,60445.175
2000-08-20 22:00:00+00:00,280328.764,571848.406,118888.278,51265.925
2000-08-20 23:00:00+00:00,252612.919,435355.549,161632.911,47581.616
2000-08-21 00:00:00+00:00,219286.155,332414.761,234009.498,35841.026
2000-08-21 01:00:00+00:00,188940.85,238521.734,369122.951,27540.425
